video_path,video_name,exercise,subject_id,view,total_frames,fps,duration_sec,width,height
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #7/Front view V7-seg10.mp4,Front view V7-seg10.mp4,Dumbbell shoulder press,volunteer_007,front,128,29.941520467836256,4.275,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg1.mp4,Front view V8-seg1.mp4,Dumbbell shoulder press,volunteer_008,front,64,30.16496465043205,2.1216666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg2.mp4,Front view V8-seg2.mp4,Dumbbell shoulder press,volunteer_008,front,94,30.0,3.1333333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg3.mp4,Front view V8-seg3.mp4,Dumbbell shoulder press,volunteer_008,front,102,30.10329562223315,3.3883333333333336,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg4.mp4,Front view V8-seg4.mp4,Dumbbell shoulder press,volunteer_008,front,99,30.0,3.3,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg5.mp4,Front view V8-seg5.mp4,Dumbbell shoulder press,volunteer_008,front,79,30.0570703868104,2.6283333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg6.mp4,Front view V8-seg6.mp4,Dumbbell shoulder press,volunteer_008,front,95,30.0,3.1666666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg7.mp4,Front view V8-seg7.mp4,Dumbbell shoulder press,volunteer_008,front,93,29.66507177033493,3.135,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg8.mp4,Front view V8-seg8.mp4,Dumbbell shoulder press,volunteer_008,front,112,29.973238180196255,3.7366666666666664,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/Volunteer #8/Front view V8-seg9.mp4,Front view V8-seg9.mp4,Dumbbell shoulder press,volunteer_008,front,80,30.075187969924812,2.66,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg01.mp4,Front view V9-seg01.mp4,Dumbbell shoulder press,volunteer_009,front,58,30.02588438308887,1.9316666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg02.mp4,Front view V9-seg02.mp4,Dumbbell shoulder press,volunteer_009,front,63,30.0,2.1,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg03.mp4,Front view V9-seg03.mp4,Dumbbell shoulder press,volunteer_009,front,57,30.0,1.9,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg04.mp4,Front view V9-seg04.mp4,Dumbbell shoulder press,volunteer_009,front,65,29.748283752860413,2.185,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg05.mp4,Front view V9-seg05.mp4,Dumbbell shoulder press,volunteer_009,front,75,29.605263157894736,2.533333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg06.mp4,Front view V9-seg06.mp4,Dumbbell shoulder press,volunteer_009,front,75,30.364372469635626,2.47,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg07.mp4,Front view V9-seg07.mp4,Dumbbell shoulder press,volunteer_009,front,77,30.019493177387915,2.565,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg08.mp4,Front view V9-seg08.mp4,Dumbbell shoulder press,volunteer_009,front,73,30.332409972299168,2.4066666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg09.mp4,Front view V9-seg09.mp4,Dumbbell shoulder press,volunteer_009,front,73,29.938482570061517,2.4383333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/1) Dumbbell shoulder press/volunteer #9/Front view V9-seg10.mp4,Front view V9-seg10.mp4,Dumbbell shoulder press,volunteer_009,front,87,29.862700228832953,2.913333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg1.mp4,Front View V14-seg1.mp4,Weighted Sqauts,volunteer_014,front,68,29.82456140350877,2.2800000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg2.mp4,Front View V14-seg2.mp4,Weighted Sqauts,volunteer_014,front,58,30.02588438308887,1.9316666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg3.mp4,Front View V14-seg3.mp4,Weighted Sqauts,volunteer_014,front,53,30.43062200956938,1.7416666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg4.mp4,Front View V14-seg4.mp4,Weighted Sqauts,volunteer_014,front,55,29.43800178412132,1.8683333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg5.mp4,Front View V14-seg5.mp4,Weighted Sqauts,volunteer_014,front,51,29.82456140350877,1.7100000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg6.mp4,Front View V14-seg6.mp4,Weighted Sqauts,volunteer_014,front,58,30.02588438308887,1.9316666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg7.mp4,Front View V14-seg7.mp4,Weighted Sqauts,volunteer_014,front,56,29.97002997002997,1.8685333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v14/Front View V14-seg8.mp4,Front View V14-seg8.mp4,Weighted Sqauts,volunteer_014,front,62,30.12145748987854,2.0583333333333336,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg01.mp4,Front View V15-seg01.mp4,Weighted Sqauts,volunteer_015,front,88,29.56326987681971,2.9766666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg02.mp4,Front View V15-seg02.mp4,Weighted Sqauts,volunteer_015,front,87,30.19086176980914,2.8816666666666664,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg03.mp4,Front View V15-seg03.mp4,Weighted Sqauts,volunteer_015,front,83,30.127041742286753,2.755,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg04.mp4,Front View V15-seg04.mp4,Weighted Sqauts,volunteer_015,front,87,30.19086176980914,2.8816666666666664,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg05.mp4,Front View V15-seg05.mp4,Weighted Sqauts,volunteer_015,front,82,29.425837320574164,2.7866666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg06.mp4,Front View V15-seg06.mp4,Weighted Sqauts,volunteer_015,front,83,30.127041742286753,2.755,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg07.mp4,Front View V15-seg07.mp4,Weighted Sqauts,volunteer_015,front,88,29.881154499151105,2.945,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg08.mp4,Front View V15-seg08.mp4,Weighted Sqauts,volunteer_015,front,86,30.17543859649123,2.8499999999999996,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg09.mp4,Front View V15-seg09.mp4,Weighted Sqauts,volunteer_015,front,94,29.97002997002997,3.1364666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v15/Front View V15-seg10.mp4,Front View V15-seg10.mp4,Weighted Sqauts,volunteer_015,front,101,30.089374379344587,3.356666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg1.mp4,Front View V20-seg1.mp4,Weighted Sqauts,volunteer_020,front,94,29.984051036682615,3.1350000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg2.mp4,Front View V20-seg2.mp4,Weighted Sqauts,volunteer_020,front,123,30.11015911872705,4.085,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg3.mp4,Front View V20-seg3.mp4,Weighted Sqauts,volunteer_020,front,124,29.89152269987947,4.148333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg4.mp4,Front View V20-seg4.mp4,Weighted Sqauts,volunteer_020,front,136,30.033124769966875,4.528333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg5.mp4,Front View V20-seg5.mp4,Weighted Sqauts,volunteer_020,front,120,30.075187969924812,3.9899999999999998,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg6.mp4,Front View V20-seg6.mp4,Weighted Sqauts,volunteer_020,front,128,29.941520467836256,4.275,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg7.mp4,Front View V20-seg7.mp4,Weighted Sqauts,volunteer_020,front,116,30.02588438308887,3.8633333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg8.mp4,Front View V20-seg8.mp4,Weighted Sqauts,volunteer_020,front,121,30.08702859510982,4.0216666666666665,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v20/Front View V20-seg9.mp4,Front View V20-seg9.mp4,Weighted Sqauts,volunteer_020,front,123,29.87854251012146,4.116666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg01.mp4,Front View V21-seg01.mp4,Weighted Sqauts,volunteer_021,front,210,59.94005994005994,3.5035000000000003,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg02.mp4,Front View V21-seg02.mp4,Weighted Sqauts,volunteer_021,front,204,59.94005994005994,3.4034,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg03.mp4,Front View V21-seg03.mp4,Weighted Sqauts,volunteer_021,front,201,59.94005994005994,3.3533500000000003,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg04.mp4,Front View V21-seg04.mp4,Weighted Sqauts,volunteer_021,front,203,59.94005994005994,3.3867166666666666,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg05.mp4,Front View V21-seg05.mp4,Weighted Sqauts,volunteer_021,front,206,59.94005994005994,3.4367666666666667,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg06.mp4,Front View V21-seg06.mp4,Weighted Sqauts,volunteer_021,front,214,59.94005994005994,3.5702333333333334,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg07.mp4,Front View V21-seg07.mp4,Weighted Sqauts,volunteer_021,front,214,59.94005994005994,3.5702333333333334,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg08.mp4,Front View V21-seg08.mp4,Weighted Sqauts,volunteer_021,front,224,59.94005994005994,3.7370666666666668,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg09.mp4,Front View V21-seg09.mp4,Weighted Sqauts,volunteer_021,front,229,59.94005994005994,3.8204833333333332,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v21/Front View V21-seg10.mp4,Front View V21-seg10.mp4,Weighted Sqauts,volunteer_021,front,216,59.94005994005994,3.6036,544,960
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg01.mp4,Front View V22-seg01.mp4,Weighted Sqauts,volunteer_022,front,84,29.473684210526315,2.85,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg02.mp4,Front View V22-seg02.mp4,Weighted Sqauts,volunteer_022,front,88,30.205949656750573,2.913333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg03.mp4,Front View V22-seg03.mp4,Weighted Sqauts,volunteer_022,front,92,29.645542427497315,3.1033333333333335,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg04.mp4,Front View V22-seg04.mp4,Weighted Sqauts,volunteer_022,front,90,29.916897506925206,3.0083333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg05.mp4,Front View V22-seg05.mp4,Weighted Sqauts,volunteer_022,front,93,29.97002997002997,3.1031,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg06.mp4,Front View V22-seg06.mp4,Weighted Sqauts,volunteer_022,front,111,29.959514170040485,3.705,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg07.mp4,Front View V22-seg07.mp4,Weighted Sqauts,volunteer_022,front,99,30.060728744939272,3.2933333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg08.mp4,Front View V22-seg08.mp4,Weighted Sqauts,volunteer_022,front,98,30.045988758303526,3.2616666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg09.mp4,Front View V22-seg09.mp4,Weighted Sqauts,volunteer_022,front,100,30.075187969924812,3.325,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg10.mp4,Front View V22-seg10.mp4,Weighted Sqauts,volunteer_022,front,109,29.931350114416475,3.6416666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v22/Front View V22-seg11.mp4,Front View V22-seg11.mp4,Weighted Sqauts,volunteer_022,front,102,30.10329562223315,3.3883333333333336,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg01.mp4,Front View V23-seg01.mp4,Weighted Sqauts,volunteer_023,front,96,29.721362229102166,3.23,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg02.mp4,Front View V23-seg02.mp4,Weighted Sqauts,volunteer_023,front,100,29.513034923757992,3.3883333333333336,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg03.mp4,Front View V23-seg03.mp4,Weighted Sqauts,volunteer_023,front,85,30.15966883500887,2.8183333333333334,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg04.mp4,Front View V23-seg04.mp4,Weighted Sqauts,volunteer_023,front,103,29.840656687590535,3.4516666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg05.mp4,Front View V23-seg05.mp4,Weighted Sqauts,volunteer_023,front,97,30.328295987493487,3.1983333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg06.mp4,Front View V23-seg06.mp4,Weighted Sqauts,volunteer_023,front,111,30.217785843920144,3.6733333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg07.mp4,Front View V23-seg07.mp4,Weighted Sqauts,volunteer_023,front,87,29.862700228832953,2.913333333333333,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg08.mp4,Front View V23-seg08.mp4,Weighted Sqauts,volunteer_023,front,94,29.984051036682615,3.1350000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg09.mp4,Front View V23-seg09.mp4,Weighted Sqauts,volunteer_023,front,94,29.984051036682615,3.1350000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v23/Front View V23-seg10.mp4,Front View V23-seg10.mp4,Weighted Sqauts,volunteer_023,front,100,30.075187969924812,3.325,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg1.mp4,Front View V29-seg1.mp4,Weighted Sqauts,volunteer_029,front,94,29.984051036682615,3.1350000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg2.mp4,Front View V29-seg2.mp4,Weighted Sqauts,volunteer_029,front,104,30.13037180106229,3.4516666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg3.mp4,Front View V29-seg3.mp4,Weighted Sqauts,volunteer_029,front,89,29.899216125419933,2.9766666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg4.mp4,Front View V29-seg4.mp4,Weighted Sqauts,volunteer_029,front,75,29.980013324450365,2.501666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg5.mp4,Front View V29-seg5.mp4,Weighted Sqauts,volunteer_029,front,100,30.075187969924812,3.325,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg6.mp4,Front View V29-seg6.mp4,Weighted Sqauts,volunteer_029,front,103,30.116959064327485,3.42,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg7.mp4,Front View V29-seg7.mp4,Weighted Sqauts,volunteer_029,front,98,30.045988758303526,3.2616666666666667,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg8.mp4,Front View V29-seg8.mp4,Weighted Sqauts,volunteer_029,front,94,29.984051036682615,3.1350000000000002,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v29/Front View V29-seg9.mp4,Front View V29-seg9.mp4,Weighted Sqauts,volunteer_029,front,92,29.9511665762344,3.0716666666666668,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v30/Front View V30-seg01.mp4,Front View V30-seg01.mp4,Weighted Sqauts,volunteer_030,front,140,59.94005994005994,2.3356666666666666,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v30/Front View V30-seg02.mp4,Front View V30-seg02.mp4,Weighted Sqauts,volunteer_030,front,132,59.94005994005994,2.2022,720,1280
/mnt/d/Graduation_Project/ai-virtual-coach/datasets/Clips/10) Weighted Sqauts/v30/Front View V30-seg03.mp4,Front View V30-seg03.mp4,Weighted Sqauts,volunteer_030,front,165,59.94005994005994,2.7527500000000003,720,1280
